Date,BAC,BK,C,GS,JPM,MS,PNC,TFC,USB,WFC
2024-09-20,39.56294631958008,70.1775894165039,60.2884407043457,491.0779113769531,206.4539031982422,99.4990463256836,179.84909057617188,40.335975646972656,44.01359176635742,55.0651969909668
2024-09-23,39.16996765136719,70.49026489257812,60.71533203125,490.0729675292969,206.7962188720703,99.4990463256836,178.6234588623047,40.212066650390625,43.87010192871094,53.91086959838867
2024-09-24,38.75733947753906,70.1775894165039,59.5413818359375,490.6739501953125,206.94293212890625,99.60585021972656,178.1698760986328,40.01191329956055,43.65964889526367,52.981536865234375
2024-09-25,38.56085205078125,70.51958465576172,58.58088302612305,483.8954772949219,205.57369995117188,99.37281036376953,175.41946411132812,39.77363586425781,42.808265686035156,52.443504333496094
2024-09-26,38.82611083984375,69.86491394042969,59.87125015258789,489.5902099609375,205.1726837158203,101.56727600097656,176.9153289794922,40.34550476074219,43.33440017700195,55.16301727294922
2024-09-27,38.70822525024414,70.0603256225586,60.026485443115234,491.15673828125,205.8768768310547,101.09149932861328,176.67404174804688,40.52659606933594,43.506587982177734,54.68368148803711
2024-09-30,38.98330307006836,70.21666717529297,60.7347297668457,487.806884765625,206.2289581298828,101.21772003173828,178.39186096191406,40.76487350463867,44.23202133178711,55.26084518432617
2024-10-01,38.53137969970703,69.48382568359375,59.9682731628418,482.9397888183594,202.49285888671875,101.39250183105469,173.60513305664062,39.764102935791016,43.003623962402344,54.184776306152344
2024-10-02,38.541202545166016,69.32747650146484,60.18171691894531,484.73291015625,202.73736572265625,101.4896011352539,173.1322479248047,39.81175994873047,42.80050277709961,54.09672927856445
2024-10-03,38.56085205078125,69.20045471191406,59.48316955566406,478.9297790527344,200.7226104736328,101.53814697265625,172.15753173828125,39.54488754272461,42.53934860229492,53.783695220947266
2024-10-04,39.40575408935547,70.33393096923828,60.77354049682617,487.8561706542969,207.8470001220703,104.75218200683594,175.892333984375,40.40269088745117,43.23576736450195,55.72061538696289
2024-10-07,39.258384704589844,70.78340911865234,60.7347297668457,487.3241271972656,207.56161499023438,104.51914978027344,175.86338806152344,40.030975341796875,43.01329803466797,55.91626739501953
2024-10-08,39.228912353515625,71.5260238647461,61.35566711425781,489.245361328125,207.38449096679688,104.37349700927734,174.54124450683594,40.15488052368164,42.810176849365234,56.05321502685547
2024-10-09,39.48434829711914,72.3272705078125,62.209442138671875,497.72833251953125,210.01185607910156,105.8785629272461,176.86705017089844,40.631439208984375,43.62266159057617,56.287994384765625
2024-10-10,39.268211364746094,72.7474365234375,61.5885124206543,496.2899169921875,209.4411163330078,104.9463882446289,176.9635467529297,40.49800109863281,43.467899322509766,56.49342346191406
2024-10-11,41.21344757080078,72.45429992675781,63.78117370605469,508.6843566894531,218.74020385742188,107.25737762451172,181.20985412597656,41.231903076171875,44.744659423828125,59.662925720214844
2024-10-14,41.17414855957031,74.76033782958984,64.04312896728516,515.0391845703125,217.94314575195312,109.02462005615234,181.9336395263672,41.54643630981445,45.57648849487305,60.807464599609375
2024-10-15,41.400108337402344,74.48674011230469,60.77354049682617,514.6746826171875,218.838623046875,108.96636199951172,185.6201629638672,41.8514289855957,45.46042251586914,61.65853500366211
2024-10-16,42.04852294921875,75.53226470947266,62.335567474365234,522.0443115234375,220.06866455078125,116.04499053955078,184.8319091796875,42.44236755371094,47.598026275634766,62.49982452392578
2024-10-17,41.85203170776367,75.97197723388672,62.06391525268555,521.197021484375,220.83619689941406,115.97702026367188,183.7322540283203,40.93643569946289,48.33313751220703,62.97916030883789
2024-10-18,41.57695007324219,74.91667938232422,60.9772834777832,520.704345703125,221.77102661132812,117.55005645751953,184.2966766357422,41.6226806640625,47.54966735839844,62.959598541259766
2024-10-21,41.02677917480469,74.60205841064453,59.98767852783203,510.1622314453125,219.43887329101562,114.85064697265625,180.6570587158203,40.440818786621094,46.35028076171875,62.62699508666992
2024-10-22,41.55729675292969,74.63156127929688,61.66613006591797,510.65484619140625,220.54098510742188,114.88949584960938,181.27987670898438,41.35580825805664,46.45668029785156,63.399803161621094
2024-10-23,41.596595764160156,75.08381652832031,61.2198371887207,509.571044921875,219.8423309326172,114.85064697265625,183.1580810546875,41.403465270996094,46.940303802490234,63.15524673461914
2024-10-24,41.90115737915039,75.21162414550781,61.12281799316406,516.7633666992188,221.3872528076172,115.71484375,183.8684844970703,41.3843994140625,46.86292266845703,64.00631713867188
